,ground_truth,rank_statistic,mean,sd,shrinkage,z_score,Rhat,ESS,ESS_per_iter,tail_ESS,tail_ESS_per_iter,n_divergences,n_bad_ebfmi,n_max_treedepth,warning_code,L,trial,parameter
45,-14.2076,1154,-14.198210325,0.01737379494797769,0.9999649620766463,0.5404504328567835,1.002037569608267,1750.542103089453,0.4376355257723632,1979.0140152648144,0.4947535038162036,0,0,0,0,4000,45,delta_G
46,-14.0362,1181,-13.993734324999998,0.07905865894571179,0.9992744825512437,0.5371413525893628,1.0049944245299307,1163.9346661870104,0.2909836665467526,1431.3346531023392,0.3578336632755848,0,0,0,0,4000,46,delta_G
47,-15.8063,2340,-15.8172725,0.05075659862274067,0.9997009567548891,-0.21617878852668695,1.000552896815759,1418.8719975473434,0.35471799938683585,1259.348584588638,0.3148371461471595,0,0,0,0,4000,47,delta_G
48,-18.0031,925,-17.91291885,0.1341867886368755,0.9979098931230456,0.6720568464011736,1.0048218866801735,1306.5569255906894,0.32663923139767237,1212.072869815684,0.303018217453921,0,0,0,0,4000,48,delta_G
49,-15.9334,2359,-15.95663235,0.09150857404351519,0.9990279859308453,-0.2538816743986328,1.0024033423280203,985.5918582390882,0.24639796455977206,1289.1696584231283,0.32229241460578206,0,0,0,0,4000,49,delta_G
50,-11.0925,1383,-10.958027467500001,0.28875961902932595,0.9903211915363269,0.465690226881556,1.0033464567094923,1246.6332992055943,0.3116583248013986,1010.0151122321104,0.2525037780580276,0,0,0,0,4000,50,delta_G
51,-12.1101,3948,-12.189656875,0.03487848330610686,0.9998587904210959,-2.280972893854933,1.0005197924203757,1434.8713455266484,0.3587178363816621,1421.3070785840291,0.3553267696460073,0,0,0,0,4000,51,delta_G
52,-11.8984,3268,-12.114081425,0.2495314579516366,0.9927723088968047,-0.8643456290861826,1.0015052697549738,1678.5437961559642,0.41963594903899104,1473.6330119252757,0.3684082529813189,0,0,0,0,4000,52,delta_G
53,-15.9954,1627,-15.9892593,0.0315535804388345,0.9998844296926394,0.19461182897779492,1.0054300460327348,1029.8896926214743,0.25747242315536856,1190.6687231136382,0.29766718077840953,0,0,0,0,4000,53,delta_G
54,-17.2521,763,-17.152171025,0.11554703402921851,0.9984502323918779,0.8648337522426431,1.0013318117995245,1455.5682346702963,0.36389205866757407,1231.8467286343246,0.30796168215858116,0,0,0,0,4000,54,delta_G
55,-15.7475,3716,-15.897286925,0.10461619120167,0.9987295815736781,-1.4317757440743832,1.0015884511386588,1135.779847341204,0.283944961835301,1446.6515110694233,0.36166287776735584,0,0,0,0,4000,55,delta_G
56,-9.36931,2578,-9.442377800000001,1.0752012953604826,0.8658074106191832,-0.06795732140138748,1.006226479048199,793.7633976740747,0.19844084941851867,723.5079845972997,0.18087699614932493,14,0,0,4,4000,56,delta_G
57,-10.6182,2320,-10.625733649999999,0.04136467705274032,0.999801386734801,-0.1821276155593745,1.0037840023887035,1391.3231496223987,0.34783078740559964,1343.6099707781477,0.3359024926945369,0,0,0,0,4000,57,delta_G
58,-13.8926,2321,-13.898487600000001,0.03024048844248385,0.9998938483917268,-0.19469262248191474,1.0052586556405054,1188.2873008976617,0.29707182522441544,1299.9411716440502,0.3249852929110125,0,0,0,0,4000,58,delta_G
59,-14.5578,1786,-14.556313549999999,0.013391510235873328,0.9999791834818038,0.11099942977451963,1.0045842718331084,1100.2317954142948,0.2750579488535737,808.192331255791,0.20204808281394776,0,0,0,0,4000,59,delta_G
60,-16.225,1761,-16.215751875,0.08791944251122377,0.999102738927311,0.10518862194584665,1.0021692597180372,1306.0260304613555,0.3265065076153389,1263.8765841295979,0.31596914603239945,0,0,0,0,4000,60,delta_G
61,-8.82795,2542,-9.10634243,1.419462989219742,0.7661178261079299,-0.196125176996005,1.0050118947067992,810.3470127153122,0.20258675317882804,456.7184583902007,0.11417961459755017,50,0,0,5,4000,61,delta_G
62,-15.2054,1531,-15.200448425,0.016655122861131213,0.9999678008315036,0.29730041869312596,1.005097353337328,1185.6619545364586,0.29641548863411465,1369.1954024636188,0.3422988506159047,0,0,0,0,4000,62,delta_G
63,-12.8326,2070,-12.834117549999998,0.06052487258968415,0.9995747770040395,-0.02507316306614979,1.0011773628179628,1607.6403071491154,0.40191007678727886,1758.260787485259,0.43956519687131473,0,0,0,0,4000,63,delta_G
64,-10.5954,1514,-10.3897037375,0.503233394419037,0.9706040241881954,0.40874923004159575,1.003903523249332,880.7467458434857,0.22018668646087142,611.6237907637923,0.15290594769094806,0,0,0,0,4000,64,delta_G
65,-14.6033,471,-14.55417635,0.0412957422826797,0.999802048166357,1.1895572590446881,1.0076979293213901,991.1350565225988,0.2477837641306497,1487.330096604476,0.371832524151119,0,0,0,0,4000,65,delta_G
66,-16.6025,3376,-16.70706675,0.10384314630459487,0.9987482873202508,-1.0069682373960693,1.0007556960725865,1200.516123712386,0.3001290309280965,1188.5973824053099,0.29714934560132744,0,0,0,0,4000,66,delta_G
67,-15.0297,2674,-15.0597563,0.07146599747649227,0.9994071458085635,-0.4205678373115359,1.0026849693709339,1034.9547335896598,0.25873868339741496,1107.3326339202267,0.2768331584800567,0,0,0,0,4000,67,delta_G
68,-10.3426,128,-8.9664454475,1.1039637499403003,0.8585318737620373,1.2465577357720472,1.001507326630574,814.4697660472243,0.20361744151180608,962.7046273862031,0.24067615684655078,19,0,0,4,4000,68,delta_G
69,-15.1152,1927,-15.114046575,0.025781677956823817,0.9999228437105309,0.044738166458042974,1.0036970571837012,970.5808308815808,0.24264520772039522,1127.047944299772,0.281761986074943,0,0,0,0,4000,69,delta_G
70,-14.6222,2031,-14.622598275,0.020753445124228772,0.9999500046771436,-0.019190789655220003,1.002343683784885,1422.6197931098407,0.35565494827746014,1678.145346418276,0.41953633660456896,0,0,0,0,4000,70,delta_G
71,-16.0949,3319,-16.18026755,0.08980256695661602,0.999063890878436,-0.9506136950544214,1.007259771494324,1124.056002727082,0.28101400068177046,1348.4321729699936,0.33710804324249843,0,0,0,0,4000,71,delta_G
72,-15.4436,1803,-15.437729825,0.054376008385770405,0.9996567870840647,0.10795523934662787,1.0048173221198107,1234.6494486807578,0.30866236217018944,1060.5919811909534,0.26514799529773836,0,0,0,0,4000,72,delta_G
73,-10.1501,873,-9.405485419,0.9946263843584175,0.8851664142019137,0.7486374710241707,1.003319224565795,854.4871114221364,0.2136217778555341,1238.6834729732198,0.3096708682433049,22,0,0,4,4000,73,delta_G
74,-11.565,3804,-11.935189575,0.2070417900903568,0.9950241760847185,-1.7879944664236327,1.000879961589081,1447.9442358416597,0.3619860589604149,1878.782493275439,0.4696956233188598,0,0,0,0,4000,74,delta_G
75,-13.3166,671,-13.1618307,0.16492224441387524,0.9968427610774953,0.9384379927040263,1.00117464776418,1551.1364499804233,0.3877841124951058,1558.106460395741,0.3895266150989352,0,0,0,0,4000,75,delta_G
76,-16.1946,3756,-16.393502,0.13318688041995727,0.9979409264079325,-1.4934053517345998,1.0026274587774853,1262.3575506936852,0.3155893876734213,1287.9667007601786,0.3219916751900446,0,0,0,0,4000,76,delta_G
77,-11.9257,719,-11.917839274999999,0.008534554468416899,0.9999915450569986,0.9210469074972515,1.0003480160991196,2086.59009845698,0.5216475246142449,2168.0881026685465,0.5420220256671366,0,0,0,0,4000,77,delta_G
78,-13.7043,760,-13.691818425,0.014289412269907223,0.9999762983976187,0.87348414086185,1.0030140406036954,1649.066367461773,0.4122665918654433,1546.6442950734418,0.38666107376836045,0,0,0,0,4000,78,delta_G
79,-18.3077,3863,-18.40177305,0.05204281495747033,0.9996856086897674,-1.807608794352797,1.002684663726839,1011.4684755740254,0.2528671188935064,1264.1816530306673,0.31604541325766683,0,0,0,0,4000,79,delta_G
80,-13.7789,1244,-13.759289625,0.03883659221480915,0.9998249221498073,0.504945822525673,1.0002631992728046,1252.3217863942023,0.31308044659855055,1500.6199678832372,0.3751549919708093,0,0,0,0,4000,80,delta_G
81,-16.1719,2121,-16.175013200000002,0.037329731525420844,0.9998382446296824,-0.08339733163849142,1.0047507342447464,1167.571269927074,0.2918928174817685,1265.4834929837739,0.3163708732459435,0,0,0,0,4000,81,delta_G
82,-18.5778,2995,-18.657972425,0.11449696086411804,0.9984782724840069,-0.700214437090144,1.0029918137151679,1321.042814581219,0.3302607036453048,1052.2653746357166,0.26306634365892917,1,0,0,4,4000,82,delta_G
83,-15.8657,543,-15.688054825,0.16086043022359284,0.9969963631276177,1.10434352782146,1.0029719379752735,1124.2899563589376,0.2810724890897344,1292.5563326386566,0.32313908315966416,0,0,0,0,4000,83,delta_G
84,-12.7698,3074,-12.788941925,0.025785329255108916,0.999922821854655,-0.7423572067130738,1.0023211895406763,1413.57755647003,0.3533943891175075,1808.304920014365,0.45207623000359126,0,0,0,0,4000,84,delta_G
85,-18.4175,2273,-18.63059175,0.6371659279433713,0.9528747069930841,-0.3344368250948581,1.0027436650696102,691.9559259066452,0.1729889814766613,550.4511796855304,0.1376127949213826,0,0,0,0,4000,85,delta_G
86,-14.0885,2490,-14.093425925,0.014934387345799457,0.9999741104919735,-0.3298377687642953,1.0015237081453936,1253.0592783048844,0.3132648195762211,1574.8744786063671,0.3937186196515918,0,0,0,0,4000,86,delta_G
87,-17.0614,3762,-17.398592775,0.25261333391232416,0.9925926730137766,-1.3348178014903724,1.0019309394869402,835.1166130270889,0.2087791532567722,990.3715303185825,0.24759288257964562,0,0,0,0,4000,87,delta_G
88,-15.0007,1007,-14.998092974999999,0.003938343325482792,0.9999981995704947,0.6619598101396706,1.0029150791193535,1612.0249611129543,0.40300624027823856,1531.8876386559605,0.38297190966399014,0,0,0,0,4000,88,delta_G
89,-14.5356,552,-14.509643975000001,0.024088082088438968,0.9999326475465681,1.0775463527856715,1.0022792160369212,1539.7819977705647,0.38494549944264117,1716.4294618648935,0.42910736546622336,0,0,0,0,4000,89,delta_G
90,-7.2573,3649,-9.315299635,1.4056014967790718,0.7706633854659646,-1.464141607501056,1.0006848922697749,2049.479336148251,0.5123698340370628,1627.3945422277357,0.4068486355569339,2,0,0,4,4000,90,delta_G
91,-14.9962,1081,-14.99357085,0.004215505340703533,0.9999979372420814,0.6236856052854275,1.004607141133238,1780.3192326919068,0.4450798081729767,1697.580530414026,0.42439513260350653,0,0,0,0,4000,91,delta_G
92,-13.6381,3865,-13.705652324999999,0.03704906158857975,0.9998406678561242,-1.8233208103932703,1.0021636068564204,1490.5278571191,0.37263196427977496,1541.6244646820176,0.3854061161705044,0,0,0,0,4000,92,delta_G
93,-14.5819,1333,-14.558235075,0.056953425070353544,0.9996234794634081,0.4155136406768451,1.004333370526563,1236.7365803185269,0.3091841450796317,1374.7647788616034,0.3436911947154008,0,0,0,0,4000,93,delta_G
94,-21.4376,3943,-22.547270375,0.7010821373989351,0.9429459104648321,-1.5827965309699044,1.00029380986363,1298.1315656057288,0.3245328914014322,1156.7986072633066,0.28919965181582663,0,0,0,0,4000,94,delta_G
95,-8.06928,2266,-8.05264966,1.234548899313828,0.823084628610805,0.013470782736303309,1.0015827577701863,2596.332206682952,0.649083051670738,1628.4623627447866,0.4071155906861966,4,0,0,4,4000,95,delta_G
96,-19.0641,3789,-20.3475565,0.9254944308545298,0.9005747721922627,-1.386779279498155,1.0030782899255002,1017.4525139856793,0.25436312849641984,883.8012200412252,0.2209503050103063,0,0,0,0,4000,96,delta_G
97,-12.9085,711,-12.86289775,0.0493008315846447,0.9997178646755638,0.9249793266003102,1.0015280248214484,1864.3495861688511,0.46608739654221276,1941.0362993595147,0.4852590748398787,0,0,0,0,4000,97,delta_G
98,-12.5267,758,-12.50372365,0.02598546335314227,0.9999216191613938,0.8842001271153792,1.0004023746596165,2799.942742745655,0.6999856856864137,2457.5804923804726,0.6143951230951181,0,0,0,0,4000,98,delta_G
99,-14.3896,1926,-14.3895518,0.0021183924943220527,0.9999994790910333,0.022753101764359386,1.001864688010204,1791.6581833795856,0.4479145458448964,1773.825469092869,0.44345636727321724,0,0,0,0,4000,99,delta_G
100,-12.4493,2378,-12.45903845,0.0479336048258161,0.9997332962282587,-0.20316540004425995,1.0036371901977241,1517.5820043463632,0.3793955010865908,1793.6258345998722,0.44840645864996803,0,0,0,0,4000,100,delta_G
101,-14.206,1670,-14.2028478,0.015408582191752744,0.9999724403096397,0.2045743054598498,1.0051505411505703,1578.1527297000694,0.3945381824250173,1911.094899194356,0.477773724798589,0,0,0,0,4000,101,delta_G
102,-12.0239,3502,-12.04882895,0.021406005626867897,0.9999468111934466,-1.1645773823730874,1.0043977336171097,1759.4095912989594,0.43985239782473984,1723.1225609261585,0.4307806402315396,0,0,0,0,4000,102,delta_G
103,-13.1225,2850,-13.127654074999999,0.009313012047365494,0.9999899323222792,-0.5534272879477614,1.0021060162882636,1613.0674047546704,0.4032668511886676,1675.940233143866,0.4189850582859665,0,0,0,0,4000,103,delta_G
104,-13.4977,2723,-13.509251574999999,0.024233305955221513,0.999931832980392,-0.4766817627501456,1.0012425523766904,1472.0206996391044,0.3680051749097761,1623.9347788693078,0.405983694717327,0,0,0,0,4000,104,delta_G
105,-16.0406,656,-15.999257400000001,0.04303692054782732,0.9997850035187763,0.960630999470692,1.0023795617766282,1346.1805782591173,0.3365451445647793,1497.089062837295,0.37427226570932376,0,0,0,0,4000,105,delta_G
106,-11.8942,1707,-11.880570475,0.06433752626402708,0.9995195173696566,0.211844094596773,1.001189264624746,1635.3308478179881,0.40883271195449705,1537.8432949435667,0.3844608237358917,0,0,0,0,4000,106,delta_G
107,-13.2234,1836,-13.221997775,0.014996795075927868,0.9999738936660344,0.09350164437803314,1.0011587479604973,1543.5467706994207,0.38588669267485515,1511.8991286883895,0.3779747821720974,0,0,0,0,4000,107,delta_G
108,-17.8525,892,-17.773947025000002,0.10795858136873317,0.9986471074246145,0.7276214081741146,1.0037760792834465,1066.348908942916,0.26658722723572903,1191.5770800261635,0.29789427000654084,0,0,0,0,4000,108,delta_G
109,-8.63919,1653,-8.5238317275,0.34399578093828526,0.9862641605067607,0.3353479283535047,1.006143083129536,1125.2937927770172,0.2813234481942543,800.2584089209973,0.20006460223024933,0,0,0,0,4000,109,delta_G
110,-16.2533,3095,-16.298956699999998,0.06063591048306277,0.9995732153592355,-0.7529646975904103,1.000957853518304,1312.2915877021815,0.32807289692554537,1352.233013074104,0.338058253268526,0,0,0,0,4000,110,delta_G
111,-13.1325,2584,-13.1651105,0.09376225407780041,0.9989795186924104,-0.3477998723552611,1.0004906876408708,1854.6568622623872,0.4636642155655968,1922.2836192730217,0.48057090481825543,0,0,0,0,4000,111,delta_G
112,-13.6614,2929,-13.678609924999998,0.027480194304159773,0.9999123426022897,-0.6262664961358229,1.0022090692086998,1627.256353276975,0.40681408831924376,1911.4601026932723,0.47786502567331807,0,0,0,0,4000,112,delta_G
113,-14.7546,437,-14.610628075000001,0.11495860413337652,0.9984659767607923,1.2523805946091753,1.0055982218933321,1423.0623067100667,0.3557655766775167,1888.3578750599647,0.4720894687649912,0,0,0,0,4000,113,delta_G
114,-11.2122,2958,-11.290940225,0.1429767905446523,0.9976270965739231,-0.5507203281039501,1.0011962460543025,1548.2520678851708,0.3870630169712927,1561.284650160186,0.3903211625400465,0,0,0,0,4000,114,delta_G
115,-17.9045,889,-17.7066773,0.3503410127500205,0.985752753530855,0.5646575559258102,1.0038953454926542,819.7498272320803,0.20493745680802009,685.1032288597528,0.1712758072149382,0,0,0,0,4000,115,delta_G
116,-17.0,3654,-17.114917575,0.08643570413098615,0.9991327679416677,-1.3295151136369723,1.0034808958761405,1233.7541800613185,0.30843854501532963,1471.819946928747,0.36795498673218674,0,0,0,0,4000,116,delta_G
117,-7.38074,3582,-8.9553062025,1.2235005097957066,0.8262370085912092,-1.2869354690852652,1.0030367943626155,621.0186763216925,0.15525466908042312,474.2528323898295,0.11856320809745738,40,0,0,5,4000,117,delta_G
118,-16.9655,3235,-17.011996575,0.05324752262565252,0.9996708849149062,-0.8732157423902837,1.0035900877585724,1171.83308401702,0.292958271004255,1232.753589767995,0.3081883974419987,0,0,0,0,4000,118,delta_G
119,-17.7453,1967,-17.746327725000004,0.08326266656686158,0.99919527108536,-0.012343167020460663,1.002139747902478,953.6071615979214,0.23840179039948034,1068.2045639482621,0.26705114098706556,0,0,0,0,4000,119,delta_G
120,-14.6031,1113,-14.578855650000001,0.0441121422975296,0.9997741265035293,0.549607177009764,1.0009201141768431,1100.294849553258,0.2750737123883145,1267.352331564787,0.31683808289119675,0,0,0,0,4000,120,delta_G
121,-14.6294,2632,-14.633557349999998,0.010020423692514217,0.9999883447620185,-0.4148876462283546,1.0023378876393338,1466.6015849527337,0.3666503962381834,1599.0400837464301,0.3997600209366075,0,0,0,0,4000,121,delta_G
122,-15.6929,3168,-15.768521949999998,0.08969074237733515,0.9990662207635838,-0.843141086756221,1.0024399421662913,1325.9932447722238,0.33149831119305595,1512.1819876891427,0.3780454969222857,0,0,0,0,4000,122,delta_G
123,-13.2527,1946,-13.252619549999999,0.003122011018158007,0.9999988685956658,0.02576864704651036,1.000568994204162,1734.9963006172802,0.43374907515432004,1662.9762936935417,0.41574407342338543,0,0,0,0,4000,123,delta_G
124,-18.4589,2278,-18.659514199999997,0.6129813551800413,0.9563842338993649,-0.32727618597970837,1.0020316375739606,848.8632214019226,0.21221580535048065,888.2489825855008,0.2220622456463752,0,0,0,0,4000,124,delta_G
125,-17.2034,2560,-17.212102525000002,0.023781464970105907,0.9999343512919481,-0.3659372965855243,1.001474689668323,1163.3330413817519,0.29083326034543794,1163.2021185697238,0.29080052964243097,0,0,0,0,4000,125,delta_G
126,-12.1811,2565,-12.18433175,0.008561443624617278,0.9999914916964102,-0.37747722717077303,1.0039583394715974,1617.3763986405418,0.40434409966013546,1133.5343353556061,0.28338358383890155,0,0,0,0,4000,126,delta_G
127,-11.3576,191,-11.270177325,0.053724775228421146,0.9996649588199547,1.627232028953214,1.0019114505984406,1616.2707591215394,0.4040676897803849,1752.8760873207505,0.4382190218301876,0,0,0,0,4000,127,delta_G
